3,8701,536.22,173.68,327.03
3,8801,557.07,179.55,276.41
3,8901,600.03,188.25,333.95
3,9001,613.69,186.7,227.14
3,9101,586.83,191.32,163.61
3,9201,589.04,193.11,161.56
3,9301,587.71,192.3,163.68
3,9401,588.83,186.6,160.32
3,9501,598.83,182.07,217.42
3,9601,598.53,190.5,172.1
3,9701,603.41,186.03,155.26
3,9801,602.94,192.9,126.56
3,9901,603.38,206.46,172.47
4,1,145.18,335.82,264.29
4,101,142.86,338.59,273.09
4,201,143.08,339.71,266.73
4,301,144.13,339.56,274.41
4,401,143.25,337.6,272.88
4,501,143.83,335.99,275.41
4,601,142.52,334.97,274.71
4,701,141.55,333.08,272.53
4,801,142.11,334.85,296.9
4,901,154.11,325.39,26.334
4,1001,161.33,324.63,70.001
4,1101,162.99,323.97,90.19
4,1201,167.33,327.59,94.738
4,1301,168.34,328.74,76.89
4,1401,169.84,324.77,91.49
4,1501,174.28,320.95,93.994
4,1601,173.1,322.07,86.161
4,1701,172.36,324.2,84.681
4,1801,172.15,332.27,104.11
4,1901,165.47,338.07,104.96
4,2001,153.92,349.29,110.06
4,2101,155.73,355.99,108.34
4,2201,156.17,351.86,139.19
4,2301,154.93,349.53,122.1
4,2401,153.16,348.82,114.3
4,2501,152.15,347.96,136.71
4,2601,152.87,348.6,139.87
4,2701,146.53,344.5,119.19
4,2801,140.57,350.91,102.08
4,2901,144.28,352.92,92.075
4,3001,133.78,356.12,69.141
4,3101,136.03,354.04,62.532
4,3201,145.36,348.16,60.83
4,3301,134.17,360.17,67.973
4,3401,137.58,380.86,100.45
4,3501,139.26,394.81,56.689
4,3601,151.34,412.37,71.17
4,3701,152.42,409.53,74.398
4,3801,150.05,408.2,67.29
4,3901,154.71,404.93,74.669
4,4001,155.13,398.64,25.371
4,4101,155.96,398.61,16.552
4,4201,155.48,396.26,1.9127
4,4301,149.56,398.78,344.07
4,4401,158.26,404.51,318.81
4,4501,151.77,404.06,310.9
4,4601,144.89,403.96,295.98
4,4701,143.35,402.56,278.71
4,4801,144.58,404.24,264.94
4,4901,148,396.66,244.06
4,5001,142.81,386.92,255.47
4,5101,142.3,384.01,259.8
4,5201,140.67,381.31,263.32
4,5301,139.54,368.51,264.85
4,5401,139.68,371.98,261.6
4,5501,138.79,377.08,273.14
4,5601,140.18,371.22,272.16
4,5701,140.44,372.46,272.5
4,5801,139.2,371.94,271.3
4,5901,136.59,367.75,266.91
4,6001,137.63,370.65,269.96
4,6101,138.36,375.69,271.3
4,6201,138.62,369.17,264.37
4,6301,136.21,363.33,266.35
4,6401,135.48,364.29,263.73
4,6501,136.15,365.51,262.25
4,6601,136.55,363.49,262.66
4,6701,138.09,363.49,266.9
4,6801,136.77,364.64,268
4,6901,137.78,360.48,267.26
4,7001,137.61,363.05,266.61
4,7101,137.85,364.64,267.6
4,7201,138.53,364.77,267.73
4,7301,138.54,367.68,269.85
4,7401,138.46,366.82,269.01
4,7501,137.04,367.54,290.93
4,7601,133.53,367.11,284.07
4,7701,135.28,366.18,286.15
4,7801,136.27,371.26,267.39
4,7901,138.4,380.8,249.84
4,8001,142.56,390.35,257.88
4,8101,136.7,389.69,271.3
4,8201,135.87,387.43,276.7
4,8301,131.92,387.22,312.28
4,8401,134.09,391.45,299.18
4,8501,133.48,390.82,291.64
4,8601,131.87,388.49,295.88
4,8701,131.81,388.49,299.47
4,8801,132.38,388.15,299.03
4,8901,137.46,372.87,269.64
4,9001,133.9,367.91,292.82
4,9101,130.5,360.86,319.55
4,9201,133.8,363.2,302.13
4,9301,132.58,359.02,329.44
4,9401,134.73,355.18,299.44
4,9501,137.73,348.27,267.8
4,9601,137.86,347.03,278.31
4,9701,138.54,347.61,338.65
4,9801,148.94,351.3,341.29
4,9901,150.26,347.93,347.47
5,1,224.53,348.4,160.02
5,101,209.79,339.64,225.87
5,201,191.1,306.64,270.88
5,301,192.79,247.39,261.96
5,401,208.94,266.59,318.64
5,501,223.73,259.61,321.87
5,601,219.18,268.24,269.78
5,701,215.54,278.29,301.45
5,801,232.91,312.74,26.84
5,901,255.03,335.97,53.743
5,1001,239.37,339.61,26.107
5,1101,240.39,340.89,30.118
5,1201,238.52,340.3,43.309
5,1301,241.62,340.59,357.53
5,1401,249,341.27,339.52
5,1501,253.93,327.06,248.21
5,1601,212.83,251.71,316.58
5,1701,282.36,220.64,280.16
5,1801,342.52,225.63,341.31
5,1901,392.95,261,12.796
5,2001,443.88,256.53,8.1704
5,2101,453.74,245.54,358.36
5,2201,477.92,251.65,9.7413
5,2301,476.22,251.3,76.16
5,2401,470.93,246.62,112.63
5,2501,382.59,247.58,153.04
5,2601,359.83,328.8,73.901
5,2701,375.44,340.61,78.887
5,2801,359.21,325.29,159.77
5,2901,354.6,324.96,152.71
5,3001,327.04,302.11,198.82
5,3101,317.84,296.23,221.4
5,3201,259.63,309.55,179.66
5,3301,200.82,235.5,253.99
5,3401,204.42,232.58,264.79
5,3501,176.74,230.93,217.26
5,3601,170.74,233.41,219.94
5,3701,161.45,215.07,232.49
5,3801,158.47,210.78,236.34
5,3901,153.6,208.72,247.96
5,4001,189.92,235.61,146.01
5,4101,206.01,289.37,91.931
5,4201,222.83,333.82,103.67
5,4301,228.93,340.48,130.62
5,4401,228.17,333.91,123.41
5,4501,226.73,337.72,120.37
5,4601,228.26,340.2,121.43
5,4701,217.65,342.19,175.12
5,4801,186.24,322.81,242.71
5,4901,197.51,320.45,240.97
5,5001,200.41,328.41,271.44
5,5101,199.19,326.55,298.83
5,5201,201.56,324.3,289.62
5,5301,195.84,335.89,240.17
5,5401,182.02,337.51,182.49
5,5501,166.39,309.36,264.98
5,5601,165.53,289.68,257.54
5,5701,173.72,271.87,282.84
5,5801,179.21,261.98,291.35
5,5901,181.46,262.27,283.19
5,6001,179.31,264.09,291.61
5,6101,180.14,265.77,283.62
5,6201,180.13,264.86,283
5,6301,178.67,265.07,288.14
5,6401,178.51,265.03,285.95
5,6501,178.59,264.6,286.21
5,6601,178,266.73,273.78
5,6701,176.97,270.31,281.42
5,6801,176.86,268.58,279.42
5,6901,174.88,281.17,250.97
5,7001,173.81,279.92,258.39
5,7101,174.14,283.89,234.55
5,7201,185.48,296.66,337.25
5,7301,195.58,307.96,3.1783
5,7401,198.36,304.89,1.3918
5,7501,194.39,310.17,23.188
5,7601,192.44,312.89,32.625
5,7701,201.4,327.57,74.324
5,7801,209.84,341.94,46.744
5,7901,233.68,364.14,28.675
5,8001,230.35,343.44,277.58
5,8101,221.91,336.08,245.37
5,8201,222.22,335.02,237.78
5,8301,224.81,337.07,248.47
5,8401,220.68,332.94,243.32
5,8501,217.58,332.81,251.7
5,8601,196.78,314.67,222.4
5,8701,200.27,265.04,286.72
5,8801,195.56,250.1,270.84
5,8901,194.95,244.09,280.56
5,9001,196.7,221.04,267
5,9101,197.68,206.94,272.39
5,9201,196.62,224.67,252.93
5,9301,177.38,253.75,164.08
5,9401,162.92,263.66,178.2
5,9501,150.69,260.69,230.14
5,9601,140.23,254.21,271.91
5,9701,138.07,236.32,269.12
5,9801,135.82,224.02,288.83
5,9901,147.06,230.37,310.7
6,1,360.98,299.05,287.1
6,101,359.62,301.6,283.28
6,201,362.01,301.6,289.49
6,301,361.28,299.67,287.9
6,401,348.32,293.97,270.74
6,501,348.31,294.55,288.85
6,601,341.83,309.65,2.8172
6,701,347.95,311.74,359.75
6,801,347.06,309.11,354.39
6,901,328.92,289.82,291.67
6,1001,300.94,276.97,246.35
6,1101,270.87,291.95,160.5
6,1201,336.37,307.37,5.1153
6,1301,342.01,292.59,323.5
6,1401,335.02,288.81,307.8
6,1501,335.55,290.49,322.16
6,1601,335.08,292.9,324.87
6,1701,334,291.15,317.85
6,1801,334.67,292.44,321.2
6,1901,335.96,292.14,323.96
6,2001,334.59,293.42,322.36
6,2101,337.86,291.02,325.75
6,2201,332.88,286.05,286.72
6,2301,320.36,282.22,242.01
6,2401,283.17,243.81,221.04
6,2501,211.38,183.11,207.57
6,2601,272.83,149.69,292.95
6,2701,352.47,135.66,339.67
6,2801,383.03,136.53,350.85
6,2901,330.69,254.07,55.346
6,3001,370.16,267.43,354.11
6,3101,326.25,308.09,90.601
6,3201,324.78,318.24,79.577
6,3301,370.51,333.49,30.392
6,3401,384.63,311.74,326.3
6,3501,371.29,292.72,271.43
6,3601,371.28,294.95,281.32
6,3701,370.46,296.61,279.1
6,3801,368.52,295.88,274.99
6,3901,368.5,296.39,271.3
6,4001,368.68,310.93,260.91
6,4101,371.42,311.03,270.22
6,4201,379.7,310.3,271.16
6,4301,379.97,308.45,273.39
6,4401,380.26,309.93,274.69
6,4501,381.42,309.36,274.9
6,4601,378.94,311.29,271.44
6,4701,378.21,309.7,269.63
6,4801,378.67,309.81,271.44
6,4901,378.98,310.27,270.96
6,5001,378.56,310.87,269.63
6,5101,378.63,309.07,270.65
6,5201,378.9,309.88,270.52
6,5301,379.3,309.65,271.38
6,5401,378.55,309.49,271.14
6,5501,379.22,308.52,271
6,5601,378.83,310.93,273.24
6,5701,380.98,311.53,278.01
6,5801,378.46,312.24,267.43
6,5901,378.16,311.75,268.99
6,6001,377.84,312.39,268.08
6,6101,378.87,311.73,266.49
6,6201,378.97,312.03,270.16
6,6301,379.2,312.1,267.62
6,6401,379.27,312.06,267.52
6,6501,378.85,311.85,269.64
6,6601,378.63,311.78,268.35
6,6701,378.58,311.81,269.75
6,6801,377.69,309.81,266.6
6,6901,372.64,321.36,237.81
6,7001,371.3,315.32,251.01
6,7101,381.19,299.62,278.77
6,7201,381,289.59,278.95
6,7301,369.92,262.31,255.5
6,7401,360.27,265,229.91
6,7501,359,265.27,229.58
6,7601,359.39,266.2,222.85
6,7701,358.34,264.33,241.62
6,7801,355.9,261.03,248.09
6,7901,358.05,262.36,250.26
6,8001,364.71,263.53,282.1
6,8101,372.3,265.76,313.79
6,8201,383.5,262.68,337.49
6,8301,347.4,249.64,238.23
6,8401,329.79,241.21,218.72
6,8501,279.8,235.87,198.1
6,8601,278.9,244.88,160.43
6,8701,333.43,278.74,51.379
6,8801,356.94,306.99,42.427
6,8901,395.15,303.25,349.85
6,9001,407.52,271.07,340.55
6,9101,391.39,266.47,299.34
6,9201,381.32,274.98,293.13
6,9301,371.61,285.48,252.01
6,9401,375.67,287.88,265.58
6,9501,375.12,286.99,260.87
6,9601,375.88,288.04,261.89
6,9701,376.48,288.76,259.15
6,9801,377.13,289.12,257.45
6,9901,377.29,288.99,256.12
7,1,368.73,347.44,194.04
7,101,360.13,354.45,220.47
7,201,363.27,353.72,225.38
7,301,369.11,356.88,232.45
7,401,361.68,352.38,221.25
7,501,345.61,343.04,203.92
7,601,335.37,339.82,197.01
7,701,331.79,347.13,153.54
7,801,319.02,351.04,152.23
7,901,306.44,362.71,125.74
7,1001,297.81,370.05,126.29
7,1101,294.41,376.71,116.57
7,1201,288.92,384.18,123.59
7,1301,290.62,381.09,160.04
7,1401,283.43,377.64,169.48
7,1501,286.65,370.9,147.9
7,1601,290.39,365.49,152.93
7,1701,287.46,373.19,139.75
7,1801,286.23,375.38,147.25
7,1901,280.26,382.92,161.17
7,2001,287.85,375.73,150.22
7,2101,292.75,372.54,152.68
7,2201,293.71,368.7,155.79
7,2301,278.67,382.75,153.59
7,2401,275.08,386.84,149.83
7,2501,274.87,389.94,148.99
7,2601,278.46,389.35,161.78
7,2701,285.92,385.37,153.8
7,2801,278,390.94,155.88
7,2901,273.14,399.26,154.78
7,3001,273.54,396.33,154.05
7,3101,278.41,393.61,153.91
7,3201,285.83,387.3,154.3
7,3301,288.16,384.84,151.8
7,3401,279.19,386.48,147.25
7,3501,276.62,387.9,161.63
7,3601,273.6,384.5,125.51
7,3701,261.06,366.1,286.8
7,3801,270.24,335.3,303.95
7,3901,325.65,318.02,317.99
7,4001,320.15,308.96,85.621
7,4101,334.79,320.59,137.6
7,4201,337.88,332.47,164.83
7,4301,331.77,337.26,171.72
7,4401,337.68,335.03,182.67
7,4501,364.42,338.17,181.39
7,4601,329.52,341.03,164.97
7,4701,329.9,340.52,163.87
7,4801,331.68,339.55,160.86
7,4901,341.27,335.04,166.38
7,5001,328.34,341.77,154.83
7,5101,323.97,341.85,154
7,5201,323.07,341.8,150.65
7,5301,330.6,339.11,157.34
7,5401,344.65,333.19,160.08
7,5501,334.22,334.18,164.11
7,5601,323.08,341.9,148.58
7,5701,335.68,336.63,157.6
7,5801,346.68,332.65,157.87
7,5901,350.87,332.29,163.21
7,6001,351.15,334.21,168.03
7,6101,342.59,337.99,178.24
7,6201,327.84,339.07,152.37
7,6301,332.58,338.19,166.69
7,6401,341.57,335.65,162.87
7,6501,351.44,333.31,173.1
7,6601,360.67,336.41,180.42
7,6701,354.29,339.2,172.62
7,6801,343.76,341.82,170.74
7,6901,353.97,341.18,175.17
7,7001,348.52,342.43,151.69
7,7101,342.43,344.11,159.46
7,7201,343.06,343.05,152.94
7,7301,354.59,340.03,176.21
7,7401,356.12,339.25,179.17
7,7501,341.88,344.29,160.03
7,7601,334.62,345.79,154.29
7,7701,333.18,346.45,119.2
7,7801,329.07,356.85,116.15
7,7901,329.18,358.26,117.87
7,8001,326.43,358.42,121.8
7,8101,326.31,356.9,127.15
7,8201,323.78,352.83,130.12
7,8301,322.07,354.46,133.26
7,8401,321.77,353.1,136.47
7,8501,321.28,348.68,138.57
7,8601,321.98,347.03,139.97
7,8701,332.78,341.88,147.7
7,8801,332.24,341.87,152.97
7,8901,333.6,341.06,149.43
7,9001,334.02,341.18,150.9
7,9101,333.31,341.87,159.39
7,9201,337.73,343.75,165.47
7,9301,344.1,342.79,189.93
7,9401,333.1,342.06,183.72
7,9501,322.37,342.51,164.07
7,9601,324.45,341.55,169.45
7,9701,334.48,339.24,173.63
7,9801,333.02,339.38,172.85
7,9901,336.41,339.19,174.47
8,1,370.66,396.79,98.13
8,101,371.34,399.9,97.677
8,201,371.18,399.63,99.407
8,301,371.19,399.63,97.869
8,401,370.67,398.78,97.735
8,501,370.6,398.33,98.168
8,601,371.29,398.92,97.199
8,701,371.37,397.98,96.781
8,801,371,400.31,99.259
8,901,370.68,397.7,98.403
8,1001,370.95,398.04,98.369
8,1101,370.93,398.47,99.32
8,1201,371.08,397.73,97.201
8,1301,370.94,398.78,98.365
8,1401,370.56,399.23,95.347
8,1501,370.73,398.5,98.312
8,1601,371.44,398.18,98.285
8,1701,370.96,397.74,97.939
8,1801,371.42,399.41,98.391
8,1901,371.44,397.95,97.291
8,2001,370.94,398.88,97.69
8,2101,370.85,398.35,96.892
8,2201,371.5,398.42,96.365
8,2301,370.95,397.66,98.075
8,2401,371.16,398.04,98.127
8,2501,371.04,399.41,98.206
8,2601,370.82,397.73,96.253
8,2701,370.67,397.83,97.697
8,2801,370.6,398.16,96.839
8,2901,370.77,398.19,97.972
8,3001,370.69,397.57,95.616
8,3101,370.85,397.88,97.621
8,3201,370.6,398.91,97.159
8,3301,370.63,398.23,96.813
8,3401,371.15,397.66,97.556
8,3501,370.63,399.16,97.967
8,3601,371.08,398.57,96.711
8,3701,370.51,398.09,97.268
8,3801,370.52,399.91,97.047
8,3901,370.8,399.38,97.063
8,4001,371.31,398.52,95.792
8,4101,371.27,398.38,96.586
8,4201,370.56,398.77,94.707
8,4301,371.21,399.16,96.563
8,4401,370.65,397.88,96.587
8,4501,370.83,398.2,96.696
8,4601,370.67,398.46,94.124
8,4701,372.04,398.84,96.899
8,4801,371.33,396.89,93.448
8,4901,371.2,397.93,96.131
8,5001,370.88,397.67,95.938
8,5101,370.53,398.08,95.096
8,5201,371.33,398.83,93.903
8,5301,370.57,398.03,94.9
8,5401,371.12,398.34,95.403
8,5501,370.93,396.67,92.204
8,5601,371.35,399.35,92.197
8,5701,371.16,398.47,94.973
8,5801,370.66,399.48,95.731
8,5901,370.6,398.46,94.507
8,6001,370.75,398.14,94.613
8,6101,371.03,398.04,95.022
8,6201,370.81,398.13,96.828
8,6301,371.58,397.42,97.423
8,6401,368.26,392.52,87.33
8,6501,369.16,390.81,97.148
8,6601,368.68,393.36,96.966
8,6701,368.73,392.11,95.033
8,6801,367.57,392.44,93.406
8,6901,367.69,392.13,92.424
8,7001,369.75,392.69,96.751
8,7101,369.7,392.33,95.494
8,7201,370.96,391.84,97.178
8,7301,371.06,392.91,94.635
8,7401,367.8,391.28,88.636
8,7501,367.62,391.4,89.294
8,7601,365.8,388.19,84.966
8,7701,367.33,373.5,39.249
8,7801,381.34,354.25,322.59
8,7901,380.6,350.37,313.56
8,8001,391.42,342.16,322.43
8,8101,392.74,333.74,307.85
8,8201,385.51,323.76,271.09
8,8301,392.29,319.08,315.11
8,8401,355.62,256.93,251.83
8,8501,340.9,192.96,264.97
8,8601,321.91,191.61,122.48
8,8701,386.45,257.49,54.763
8,8801,395.01,314.67,71.55
8,8901,395.71,312.8,93.669
8,9001,392.94,340.04,129.14
8,9101,391.14,342.7,117.73
8,9201,389.29,366.62,126.78
8,9301,382.13,360.73,125.8
8,9401,368.08,367.98,105.2
8,9501,365.26,367.67,97.155
8,9601,362.27,361.52,95.083
8,9701,367.93,342.28,102.07
8,9801,372.03,345.89,112.78
8,9901,373.79,344.92,114.21
9,1,375.5,451.95,206.57
9,101,376.09,455.42,206.12
9,201,375.95,456.12,205.66
9,301,375.57,454.7,208.87
9,401,375.92,454.35,207.83
9,501,375.52,453.76,208.47
9,601,376.37,453.92,207.17
9,701,376.52,453.8,206.98
9,801,376.33,453.79,207.55
9,901,376.2,453.05,206.32
9,1001,374.88,453.47,205.15
9,1101,375.98,454.32,206.77
9,1201,376.28,454.46,206.87
9,1301,375.98,453.64,204.28
9,1401,374.7,453.26,208.27
9,1501,375.93,452.85,208.35
9,1601,375.17,452.81,207.17
9,1701,375.38,453.94,204.29
9,1801,374.71,453.35,206.58
9,1901,375.9,452.69,206.52
9,2001,375.16,452.9,208.28
9,2101,375.89,454,204.19
9,2201,374.83,454.33,205.24
9,2301,376.11,454.04,206.11
9,2401,374.72,453.58,202.6
9,2501,374.9,453.12,207.9
9,2601,374.91,454.07,205.35
9,2701,375.95,453.83,201.91
9,2801,374.74,454.41,203.61
9,2901,375.1,452.59,207.07
9,3001,375.01,453.71,205.26
